dataset,num_and_cat,model_score,instance_certainty_clf,cov_ablation,cov_pure,cov_proba,cov_shap,cov_EXPLAN,cov_LORE,cov_anchor
yeast,mlp-nosuite,0.6145552560646901,0.8058570477971847,0.12668463611859837,0.0,0.0,0.018867924528301886,,0.11590296495956873,1.0
yeast,mlp-nosuite,0.6145552560646901,0.5134427717798565,0.03504043126684636,0.0,0.0,0.016172506738544475,,0.03504043126684636,1.0
yeast,mlp-nosuite,0.6145552560646901,0.8131916988731686,0.1347708894878706,0.0,0.0,0.09973045822102426,,0.1293800539083558,1.0
yeast,mlp-nosuite,0.6145552560646901,0.9256458536868016,0.4743935309973046,0.0,0.0,0.1293800539083558,,0.21024258760107817,1.0
yeast,mlp-nosuite,0.6145552560646901,0.2995609960764678,0.3719676549865229,0.0,0.0,0.0026954177897574125,,0.04043126684636118,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6742386951437399,0.11320754716981132,0.0,0.0,0.1509433962264151,,0.16981132075471697,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6262727184967463,0.3692722371967655,0.0,0.0,0.19137466307277629,,0.29110512129380056,1.0
yeast,mlp-nosuite,0.6145552560646901,0.3676306620349732,0.3288409703504043,0.0,0.0,0.1752021563342318,,0.1078167115902965,1.0
yeast,mlp-nosuite,0.6145552560646901,0.5219090151677552,0.01078167115902965,0.0,0.0,0.0026954177897574125,,0.008086253369272238,1.0
yeast,mlp-nosuite,0.6145552560646901,0.9431793546716392,0.8733153638814016,0.0,0.0,0.1347708894878706,,0.38005390835579517,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6888602578368028,0.1320754716981132,0.0,0.0,0.03234501347708895,,0.19137466307277629,1.0
yeast,mlp-nosuite,0.6145552560646901,0.34305954515399484,0.33153638814016173,0.0,0.0,0.20215633423180593,,0.1320754716981132,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6784513553973113,0.5714285714285714,0.0,0.0,0.2560646900269542,,0.31536388140161725,1.0
yeast,mlp-nosuite,0.6145552560646901,0.7510966659137905,0.0646900269541779,0.0,0.0,0.11320754716981132,,0.18867924528301888,1.0
yeast,mlp-nosuite,0.6145552560646901,0.8472950647916693,0.6738544474393531,0.0,0.0,0.11320754716981132,,0.1509433962264151,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6780052425850239,0.008086253369272238,0.0,0.0,0.09703504043126684,,0.07277628032345014,1.0
yeast,mlp-nosuite,0.6145552560646901,0.8531615381686967,0.4474393530997305,0.0,0.0,0.04851752021563342,,0.1347708894878706,1.0
yeast,mlp-nosuite,0.6145552560646901,0.8126741606934684,0.14016172506738545,0.0,0.0,0.09164420485175202,0.19946091644204852,0.18328840970350405,1.0
yeast,mlp-nosuite,0.6145552560646901,0.7591371208071217,0.22371967654986524,0.0,0.0,0.13746630727762804,,0.1320754716981132,1.0
yeast,mlp-nosuite,0.6145552560646901,0.8422697820980388,0.24528301886792453,0.0,0.0,0.09433962264150944,,0.15902964959568733,1.0
yeast,mlp-nosuite,0.6145552560646901,0.5711574748886487,0.2857142857142857,0.0,0.0,0.24258760107816713,,0.18328840970350405,1.0
yeast,mlp-nosuite,0.6145552560646901,0.7050179764938338,0.1778975741239892,0.0,0.0,0.1078167115902965,,0.18059299191374664,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6334028371688032,0.11590296495956873,0.0,0.0,0.07277628032345014,,0.1752021563342318,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6318918687370366,0.029649595687331536,0.0,0.0,0.07547169811320754,,0.04582210242587601,1.0
yeast,mlp-nosuite,0.6145552560646901,0.5997247662892797,0.42318059299191374,0.0,0.0,0.2668463611859838,,0.41509433962264153,1.0
yeast,mlp-nosuite,0.6145552560646901,0.967692652263809,0.20754716981132076,0.0,0.0,0.1105121293800539,,0.11590296495956873,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6883692377997135,0.1105121293800539,0.0,0.0,0.12129380053908356,,0.14285714285714285,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6317443243900134,0.026954177897574125,0.0,0.0,0.08086253369272237,,0.24258760107816713,1.0
yeast,mlp-nosuite,0.6145552560646901,0.658642626745885,0.49595687331536387,0.0,0.0,0.029649595687331536,,0.1347708894878706,1.0
yeast,mlp-nosuite,0.6145552560646901,0.7807822288059009,0.20754716981132076,0.0,0.0,0.1320754716981132,,0.1347708894878706,1.0
yeast,mlp-nosuite,0.6145552560646901,0.5055049635190281,0.12129380053908356,0.0,0.0,0.09703504043126684,,0.16981132075471697,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6614997681358712,0.15363881401617252,0.0,0.0,0.1320754716981132,,0.15363881401617252,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6121005214777924,0.02425876010781671,0.0,0.0,0.018867924528301886,,0.026954177897574125,1.0
yeast,mlp-nosuite,0.6145552560646901,0.530153052101201,0.029649595687331536,0.0,0.0,0.029649595687331536,,0.03234501347708895,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6473769722712428,0.5256064690026954,0.0,0.0,0.23450134770889489,,0.2884097035040431,1.0
yeast,mlp-nosuite,0.6145552560646901,0.8114139329436056,0.20754716981132076,0.0,0.0,0.11320754716981132,,0.1293800539083558,1.0
yeast,mlp-nosuite,0.6145552560646901,0.9601648965494778,0.29110512129380056,0.0,0.0,0.01078167115902965,,0.2560646900269542,1.0
yeast,mlp-nosuite,0.6145552560646901,0.7579389759714255,0.11320754716981132,0.0,0.0,0.12129380053908356,,0.11590296495956873,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6298351471033775,0.2695417789757412,0.0,0.0,0.2803234501347709,,0.2803234501347709,1.0
yeast,mlp-nosuite,0.6145552560646901,0.47246123571852044,0.20754716981132076,0.0,0.0,0.02425876010781671,,0.013477088948787063,1.0
yeast,mlp-nosuite,0.6145552560646901,0.4445490504072603,0.4797843665768194,0.0,0.0,0.2587601078167116,,0.1509433962264151,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6090416360233886,0.02425876010781671,0.0,0.0,0.20485175202156333,,0.15902964959568733,1.0
yeast,mlp-nosuite,0.6145552560646901,0.5741669429542996,0.2183288409703504,0.0,0.0,0.07547169811320754,,0.12668463611859837,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6167854616302566,0.16442048517520216,0.0,0.0,0.07277628032345014,,0.16172506738544473,1.0
yeast,mlp-nosuite,0.6145552560646901,0.7747497214798973,0.39892183288409705,0.0,0.0,0.32075471698113206,,0.33423180592991913,1.0
yeast,mlp-nosuite,0.6145552560646901,0.5162442500360983,0.008086253369272238,0.0,0.0,0.2210242587601078,,0.23180592991913745,1.0
yeast,mlp-nosuite,0.6145552560646901,0.6090934371632292,0.12668463611859837,0.0,0.0,0.09433962264150944,,0.01078167115902965,1.0
yeast,mlp-nosuite,0.6145552560646901,0.5330043683980042,0.005390835579514825,0.0,0.0,0.02425876010781671,,0.07816711590296496,1.0
yeast,mlp-nosuite,0.6145552560646901,0.45241002742106984,0.11859838274932614,0.0,0.0,0.07008086253369272,,0.07277628032345014,1.0
yeast,mlp-nosuite,0.6145552560646901,0.488901102296529,0.4528301886792453,0.0,0.0,0.0026954177897574125,,0.0026954177897574125,1.0
