dataset,num_and_cat,model_score,instance_certainty_clf,cov_ablation,cov_pure,cov_proba,cov_shap,cov_EXPLAN,cov_LORE,cov_anchor
yeast,mlp-nosuite,0.6172506738544474,0.5658438576331523,0.08108108108108109,0.0,0.0,0.4864864864864865,,0.5135135135135135,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7187024376961156,0.5675675675675675,0.0,0.0,0.4864864864864865,,0.5405405405405406,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5913711080016002,0.6756756756756757,0.0,0.0,0.5675675675675675,,0.7027027027027027,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5682644820982953,0.2702702702702703,0.0,0.0,0.4594594594594595,,0.24324324324324326,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5213467113424698,0.08108108108108109,0.0,0.0,0.4864864864864865,,0.40540540540540543,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5031306686464653,0.35135135135135137,0.0,0.0,0.2972972972972973,,0.2972972972972973,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5884111482706388,0.7027027027027027,0.0,0.0,0.10810810810810811,,0.7027027027027027,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7866950662633221,0.43243243243243246,0.0,0.0,0.21621621621621623,,0.5405405405405406,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5447268803985967,0.35135135135135137,0.0,0.0,0.13513513513513514,,0.21621621621621623,1.0
yeast,mlp-nosuite,0.6172506738544474,0.8144204226766092,0.5675675675675675,0.0,0.0,0.4864864864864865,,0.7027027027027027,1.0
yeast,mlp-nosuite,0.6172506738544474,0.8891864317831109,0.8918918918918919,0.0,0.0,0.1891891891891892,,0.7567567567567568,1.0
yeast,mlp-nosuite,0.6172506738544474,0.28133881938989935,0.02702702702702703,0.0,0.0,0.10810810810810811,,0.02702702702702703,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6859127235089117,0.5945945945945946,0.0,0.0,0.35135135135135137,,0.6486486486486487,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6731378428486091,0.5675675675675675,0.0,0.0,0.5945945945945946,,0.7837837837837838,1.0
yeast,mlp-nosuite,0.6172506738544474,0.35038552062983414,0.5405405405405406,0.0,0.0,0.32432432432432434,,0.32432432432432434,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6058491647689342,0.10810810810810811,0.0,0.0,0.05405405405405406,,0.13513513513513514,1.0
yeast,mlp-nosuite,0.6172506738544474,0.9422417409954973,0.1891891891891892,0.0,0.0,0.10810810810810811,,0.7027027027027027,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7328804053498051,0.7027027027027027,0.0,0.0,0.8918918918918919,,0.5945945945945946,1.0
yeast,mlp-nosuite,0.6172506738544474,0.3486443412971777,0.5135135135135135,0.0,0.0,0.40540540540540543,,0.3783783783783784,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6434217995854417,0.16216216216216217,0.0,0.0,0.5675675675675675,,0.918918918918919,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7272889805060853,0.6756756756756757,0.0,0.0,0.5945945945945946,,0.9459459459459459,1.0
yeast,mlp-nosuite,0.6172506738544474,0.8009345249963874,0.8108108108108109,0.0,0.0,0.43243243243243246,,0.8648648648648649,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7059430427120151,0.4594594594594595,0.0,0.0,0.32432432432432434,,0.40540540540540543,1.0
yeast,mlp-nosuite,0.6172506738544474,0.854184224069063,0.8108108108108109,0.0,0.0,0.918918918918919,0.918918918918919,0.9459459459459459,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7687061589797701,0.5405405405405406,0.0,0.0,0.2702702702702703,,0.8108108108108109,1.0
yeast,mlp-nosuite,0.6172506738544474,0.8153871353725672,0.4864864864864865,0.0,0.0,0.4594594594594595,,0.4864864864864865,1.0
yeast,mlp-nosuite,0.6172506738544474,0.8517713481033629,0.8648648648648649,0.0,0.0,0.5945945945945946,,0.5675675675675675,1.0
yeast,mlp-nosuite,0.6172506738544474,0.4910007150414382,0.24324324324324326,0.0,0.0,0.21621621621621623,,0.10810810810810811,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6965870220668589,0.7297297297297297,0.0,0.0,0.40540540540540543,,0.6756756756756757,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6082230414329826,0.2702702702702703,0.0,0.0,0.24324324324324326,,0.32432432432432434,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5307691251774221,0.16216216216216217,0.0,0.0,0.13513513513513514,,0.05405405405405406,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5898136535651094,0.8108108108108109,0.0,0.0,0.6216216216216216,,0.8378378378378378,1.0
yeast,mlp-nosuite,0.6172506738544474,0.9769920903358666,0.8648648648648649,0.0,0.0,0.4864864864864865,,0.8648648648648649,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6550089218997267,0.6756756756756757,0.0,0.0,0.4864864864864865,,0.918918918918919,1.0
yeast,mlp-nosuite,0.6172506738544474,0.652156417544897,0.43243243243243246,0.0,0.0,0.3783783783783784,,0.5675675675675675,1.0
yeast,mlp-nosuite,0.6172506738544474,0.590686225478177,0.5135135135135135,0.0,0.0,0.16216216216216217,,0.32432432432432434,1.0
yeast,mlp-nosuite,0.6172506738544474,0.8068372530401193,0.5675675675675675,0.0,0.0,0.5405405405405406,,0.5405405405405406,1.0
yeast,mlp-nosuite,0.6172506738544474,0.48720428480289174,0.02702702702702703,0.0,0.0,0.2702702702702703,,0.32432432432432434,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7066654959328711,0.7567567567567568,0.0,0.0,0.5405405405405406,,0.6756756756756757,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6383887042040087,0.16216216216216217,0.0,0.0,0.13513513513513514,,0.1891891891891892,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5399032225517664,0.2972972972972973,0.0,0.0,0.21621621621621623,,0.16216216216216217,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6402846894575331,0.6756756756756757,0.0,0.0,0.5135135135135135,,0.972972972972973,1.0
yeast,mlp-nosuite,0.6172506738544474,0.8270420607641638,0.6486486486486487,0.0,0.0,0.43243243243243246,0.4864864864864865,0.5675675675675675,1.0
yeast,mlp-nosuite,0.6172506738544474,0.9559665576072347,0.32432432432432434,0.0,0.0,0.2702702702702703,,0.24324324324324326,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7985630197835285,0.6216216216216216,0.0,0.0,0.5675675675675675,,0.9459459459459459,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6227046815327231,0.7297297297297297,0.0,0.0,0.2972972972972973,,0.7837837837837838,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5224487399404436,0.2972972972972973,0.0,0.0,0.08108108108108109,,0.10810810810810811,1.0
yeast,mlp-nosuite,0.6172506738544474,0.3891855150835529,0.4864864864864865,0.0,0.0,0.1891891891891892,,0.21621621621621623,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5911790368740227,0.3783783783783784,0.0,0.0,0.2972972972972973,,0.2972972972972973,1.0
yeast,mlp-nosuite,0.6172506738544474,0.629670593848274,0.40540540540540543,0.0,0.0,0.05405405405405406,,0.40540540540540543,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5658438576331523,0.08108108108108109,0.0,0.0,0.4864864864864865,,0.5135135135135135,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7187024376961156,0.5675675675675675,0.0,0.0,0.4864864864864865,,0.5405405405405406,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5913711080016002,0.6756756756756757,0.0,0.0,0.5675675675675675,,0.7027027027027027,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5682644820982953,0.2702702702702703,0.0,0.0,0.4594594594594595,,0.24324324324324326,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5213467113424698,0.08108108108108109,0.0,0.0,0.4864864864864865,,0.40540540540540543,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5031306686464653,0.35135135135135137,0.0,0.0,0.2972972972972973,,0.2972972972972973,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5884111482706388,0.7027027027027027,0.0,0.0,0.10810810810810811,,0.7027027027027027,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7866950662633221,0.43243243243243246,0.0,0.0,0.21621621621621623,,0.5405405405405406,1.0
yeast,mlp-nosuite,0.6172506738544474,0.5447268803985967,0.35135135135135137,0.0,0.0,0.13513513513513514,,0.21621621621621623,1.0
yeast,mlp-nosuite,0.6172506738544474,0.8144204226766092,0.5675675675675675,0.0,0.0,0.4864864864864865,,0.7027027027027027,1.0
yeast,mlp-nosuite,0.6172506738544474,0.8891864317831109,0.8918918918918919,0.0,0.0,0.1891891891891892,,0.7567567567567568,1.0
yeast,mlp-nosuite,0.6172506738544474,0.28133881938989935,0.02702702702702703,0.0,0.0,0.10810810810810811,,0.02702702702702703,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6859127235089117,0.5945945945945946,0.0,0.0,0.35135135135135137,,0.6486486486486487,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6731378428486091,0.5675675675675675,0.0,0.0,0.5945945945945946,,0.7837837837837838,1.0
yeast,mlp-nosuite,0.6172506738544474,0.35038552062983414,0.5405405405405406,0.0,0.0,0.32432432432432434,,0.32432432432432434,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6058491647689342,0.10810810810810811,0.0,0.0,0.05405405405405406,,0.13513513513513514,1.0
yeast,mlp-nosuite,0.6172506738544474,0.9422417409954973,0.1891891891891892,0.0,0.0,0.10810810810810811,,0.7027027027027027,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7328804053498051,0.7027027027027027,0.0,0.0,0.8918918918918919,,0.5945945945945946,1.0
yeast,mlp-nosuite,0.6172506738544474,0.3486443412971777,0.5135135135135135,0.0,0.0,0.40540540540540543,,0.3783783783783784,1.0
yeast,mlp-nosuite,0.6172506738544474,0.6434217995854417,0.16216216216216217,0.0,0.0,0.5675675675675675,,0.918918918918919,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7272889805060853,0.6756756756756757,0.0,0.0,0.5945945945945946,,0.9459459459459459,1.0
yeast,mlp-nosuite,0.6172506738544474,0.8009345249963874,0.8108108108108109,0.0,0.0,0.43243243243243246,,0.8648648648648649,1.0
rmftsa,mlp-nosuite,0.51953125,0.4392036268962049,1.0,0.0,0.0,0.96,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.4680882890516091,0.92,0.0,0.0,0.76,,0.96,1.0
rmftsa,mlp-nosuite,0.51953125,0.38564920294868216,0.24,0.0,0.0,0.12,,0.24,1.0
rmftsa,mlp-nosuite,0.51953125,0.4703688216831583,0.4,0.0,0.0,0.44,,0.08,1.0
rmftsa,mlp-nosuite,0.51953125,0.6230154375875949,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.520291675712967,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.4226854137332023,0.72,0.0,0.0,0.8,,0.88,1.0
rmftsa,mlp-nosuite,0.51953125,0.5311366699227706,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.49625395118885585,0.12,0.0,0.0,0.16,,0.16,1.0
rmftsa,mlp-nosuite,0.51953125,0.5158761279858914,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.7531628560102336,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.5581282006345757,0.6,0.0,0.0,0.6,,0.6,1.0
rmftsa,mlp-nosuite,0.51953125,0.4892391385789344,0.52,0.0,0.0,0.52,,0.52,1.0
rmftsa,mlp-nosuite,0.51953125,0.44989282848458323,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.5014428846574492,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.5396897232801114,0.48,0.0,0.0,0.48,,0.48,1.0
rmftsa,mlp-nosuite,0.51953125,0.35938128953713677,0.4,0.0,0.0,0.4,,0.44,1.0
rmftsa,mlp-nosuite,0.51953125,0.5158761279858914,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.5456845771163488,0.76,0.0,0.0,0.76,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.5783612720130417,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.4456303814003765,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.4288145439547315,0.56,0.0,0.0,0.88,,0.56,1.0
rmftsa,mlp-nosuite,0.51953125,0.3624132567773058,0.64,0.0,0.0,0.44,,0.44,1.0
rmftsa,mlp-nosuite,0.51953125,0.6780616434441902,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.3611232315319938,0.32,0.0,0.0,0.68,,0.8,1.0
rmftsa,mlp-nosuite,0.51953125,0.4401701803855752,0.12,0.0,0.0,0.4,,0.36,1.0
rmftsa,mlp-nosuite,0.51953125,0.3485186007507078,0.04,0.0,0.0,0.04,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.37886713392700194,0.12,0.0,0.0,0.32,,0.24,1.0
rmftsa,mlp-nosuite,0.51953125,0.38827933639630735,0.72,0.0,0.0,0.96,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.4475831013526873,0.64,0.0,0.0,0.68,,0.96,1.0
rmftsa,mlp-nosuite,0.51953125,0.4438870522930624,0.88,0.0,0.0,0.4,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.5132620708641707,0.52,0.0,0.0,0.52,,0.52,1.0
rmftsa,mlp-nosuite,0.51953125,0.44989282848458323,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.5127439525902301,0.96,0.0,0.0,0.72,,0.96,1.0
rmftsa,mlp-nosuite,0.51953125,0.4265822353234696,0.96,0.0,0.0,0.48,,0.92,1.0
rmftsa,mlp-nosuite,0.51953125,0.31291340953320335,0.32,0.0,0.0,0.4,,0.16,1.0
rmftsa,mlp-nosuite,0.51953125,0.7474234009596294,1.0,0.0,0.0,0.92,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.7021555422619946,0.36,0.0,0.0,0.36,,0.72,1.0
rmftsa,mlp-nosuite,0.51953125,0.6693014042358258,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.6072713925299179,0.72,0.0,0.0,0.08,,0.52,1.0
rmftsa,mlp-nosuite,0.51953125,0.5333874826807956,0.72,0.0,0.0,0.72,,0.72,1.0
rmftsa,mlp-nosuite,0.51953125,0.5418247329734285,0.72,0.0,0.0,0.72,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.395107974859115,0.96,0.0,0.0,0.96,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.38335667942516033,0.4,0.0,0.0,0.4,,0.08,1.0
rmftsa,mlp-nosuite,0.51953125,0.7040457232294485,0.36,0.0,0.0,0.36,,0.16,1.0
rmftsa,mlp-nosuite,0.51953125,0.5158761279858914,1.0,0.0,0.0,1.0,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.395107974859115,0.96,0.0,0.0,0.96,,1.0,1.0
rmftsa,mlp-nosuite,0.51953125,0.3153505181775724,0.36,0.0,0.0,0.32,,0.36,1.0
rmftsa,mlp-nosuite,0.51953125,0.3824358787610816,0.84,0.0,0.0,0.16,,0.2,1.0
rmftsa,mlp-nosuite,0.51953125,0.44653845367383727,0.96,0.0,0.0,0.8,,0.96,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7059430427120151,0.4594594594594595,0.0,0.0,0.32432432432432434,,0.40540540540540543,1.0
yeast,mlp-nosuite,0.6172506738544474,0.854184224069063,0.8108108108108109,0.0,0.0,0.918918918918919,0.918918918918919,0.9459459459459459,1.0
yeast,mlp-nosuite,0.6172506738544474,0.7687061589797701,0.5405405405405406,0.0,0.0,0.2702702702702703,,0.8108108108108109,1.0
yeast,mlp-nosuite,0.6172506738544474,0.8153871353725672,0.4864864864864865,0.0,0.0,0.4594594594594595,,0.4864864864864865,1.0
yeast,mlp-nosuite,0.6172506738544474,0.8517713481033629,0.8648648648648649,0.0,0.0,0.5945945945945946,,0.5675675675675675,1.0
yeast,mlp-nosuite,0.6172506738544474,0.4910007150414382,0.24324324324324326,0.0,0.0,0.21621621621621623,,0.10810810810810811,1.0
