dataset,num_and_cat,model_score,instance_certainty_clf,acc_ablation,acc_pure,acc_proba,acc_shap,acc_EXPLAN,acc_LORE,acc_anchor,prec_ablation,prec_pure,prec_proba,prec_shap,prec_EXPLAN,prec_LORE,prec_anchor,rec_ablation,rec_pure,rec_proba,rec_shap,rec_EXPLAN,rec_LORE,rec_anchor,f1_ablation,f1_pure,f1_proba,f1_shap,f1_EXPLAN,f1_LORE,f1_anchor
yeast,mlp-nosuite,0.6172506738544474,0.3486443412971777,0.5307692307692308,0.0,0.0,0.5764705882352941,,0.5714285714285714,0.32075471698113206,0.5307692307692308,0.0,0.0,0.5764705882352941,,0.5714285714285714,0.32075471698113206,0.5307692307692308,0.0,0.0,0.5764705882352941,,0.5714285714285714,0.32075471698113206,0.5307692307692308,0.0,0.0,0.5764705882352941,,0.5714285714285714,0.32075471698113206
yeast,mlp-nosuite,0.6172506738544474,0.6434217995854417,0.48,0.0,0.0,0.5617977528089888,,0.5572519083969466,0.32075471698113206,0.48,0.0,0.0,0.5617977528089888,,0.5572519083969466,0.32075471698113206,0.48,0.0,0.0,0.5617977528089888,,0.5572519083969466,0.32075471698113206,0.48,0.0,0.0,0.5617977528089888,,0.5572519083969466,0.32075471698113206
yeast,mlp-nosuite,0.6172506738544474,0.7272889805060853,0.6818181818181818,0.0,0.0,0.7777777777777778,,0.6842105263157895,0.1725067385444744,0.6818181818181818,0.0,0.0,0.7777777777777778,,0.6842105263157895,0.1725067385444744,0.6818181818181818,0.0,0.0,0.7777777777777778,,0.6842105263157895,0.1725067385444744,0.6818181818181818,0.0,0.0,0.7777777777777778,,0.6842105263157895,0.1725067385444744
yeast,mlp-nosuite,0.6172506738544474,0.8009345249963874,0.6744186046511628,0.0,0.0,0.8095238095238095,,0.7115384615384616,0.1725067385444744,0.6744186046511628,0.0,0.0,0.8095238095238095,,0.7115384615384616,0.1725067385444744,0.6744186046511628,0.0,0.0,0.8095238095238095,,0.7115384615384616,0.1725067385444744,0.6744186046511628,0.0,0.0,0.8095238095238095,,0.7115384615384616,0.1725067385444744
yeast,mlp-nosuite,0.6172506738544474,0.7059430427120151,0.660377358490566,0.0,0.0,0.7391304347826086,,0.7777777777777778,0.1725067385444744,0.660377358490566,0.0,0.0,0.7391304347826086,,0.7777777777777778,0.1725067385444744,0.660377358490566,0.0,0.0,0.7391304347826086,,0.7777777777777778,0.1725067385444744,0.660377358490566,0.0,0.0,0.7391304347826085,,0.7777777777777778,0.1725067385444744
yeast,mlp-nosuite,0.6172506738544474,0.854184224069063,0.38396624472573837,0.0,0.0,0.5522388059701493,0.6081081081081081,0.5394736842105263,0.2830188679245283,0.38396624472573837,0.0,0.0,0.5522388059701493,0.6081081081081081,0.5394736842105263,0.2830188679245283,0.38396624472573837,0.0,0.0,0.5522388059701493,0.6081081081081081,0.5394736842105263,0.2830188679245283,0.38396624472573837,0.0,0.0,0.5522388059701493,0.6081081081081081,0.5394736842105263,0.2830188679245283
yeast,mlp-nosuite,0.6172506738544474,0.7687061589797701,0.6379310344827587,0.0,0.0,0.5217391304347826,,0.5945945945945946,0.2830188679245283,0.6379310344827587,0.0,0.0,0.5217391304347826,,0.5945945945945946,0.2830188679245283,0.6379310344827587,0.0,0.0,0.5217391304347826,,0.5945945945945946,0.2830188679245283,0.6379310344827587,0.0,0.0,0.5217391304347826,,0.5945945945945946,0.2830188679245283
yeast,mlp-nosuite,0.6172506738544474,0.8153871353725672,0.4819277108433735,0.0,0.0,0.8,,0.6875,0.11320754716981132,0.4819277108433735,0.0,0.0,0.8,,0.6875,0.11320754716981132,0.4819277108433735,0.0,0.0,0.8,,0.6875,0.11320754716981132,0.4819277108433735,0.0,0.0,0.8000000000000002,,0.6875,0.11320754716981132
yeast,mlp-nosuite,0.6172506738544474,0.8517713481033629,0.5054945054945055,0.0,0.0,0.6888888888888889,,0.66,0.1725067385444744,0.5054945054945055,0.0,0.0,0.6888888888888889,,0.66,0.1725067385444744,0.5054945054945055,0.0,0.0,0.6888888888888889,,0.66,0.1725067385444744,0.5054945054945055,0.0,0.0,0.6888888888888889,,0.66,0.1725067385444744
yeast,mlp-nosuite,0.6172506738544474,0.4910007150414382,0.5094339622641509,0.0,0.0,0.5679012345679012,,0.5918367346938775,0.2830188679245283,0.5094339622641509,0.0,0.0,0.5679012345679012,,0.5918367346938775,0.2830188679245283,0.5094339622641509,0.0,0.0,0.5679012345679012,,0.5918367346938775,0.2830188679245283,0.5094339622641509,0.0,0.0,0.5679012345679012,,0.5918367346938775,0.2830188679245283
yeast,mlp-nosuite,0.6172506738544474,0.6965870220668589,0.5303030303030303,0.0,0.0,0.6595744680851063,,0.65,0.1725067385444744,0.5303030303030303,0.0,0.0,0.6595744680851063,,0.65,0.1725067385444744,0.5303030303030303,0.0,0.0,0.6595744680851063,,0.65,0.1725067385444744,0.5303030303030303,0.0,0.0,0.6595744680851063,,0.65,0.1725067385444744
yeast,mlp-nosuite,0.6172506738544474,0.6082230414329826,0.48333333333333334,0.0,0.0,0.43333333333333335,,0.5942028985507246,0.2830188679245283,0.48333333333333334,0.0,0.0,0.43333333333333335,,0.5942028985507246,0.2830188679245283,0.48333333333333334,0.0,0.0,0.43333333333333335,,0.5942028985507246,0.2830188679245283,0.48333333333333334,0.0,0.0,0.43333333333333335,,0.5942028985507246,0.2830188679245283
yeast,mlp-nosuite,0.6172506738544474,0.5307691251774221,0.45454545454545453,0.0,0.0,0.5714285714285714,,0.42857142857142855,0.2830188679245283,0.45454545454545453,0.0,0.0,0.5714285714285714,,0.42857142857142855,0.2830188679245283,0.45454545454545453,0.0,0.0,0.5714285714285714,,0.42857142857142855,0.2830188679245283,0.45454545454545453,0.0,0.0,0.5714285714285714,,0.42857142857142855,0.2830188679245283
yeast,mlp-nosuite,0.6172506738544474,0.5898136535651094,0.5396825396825397,0.0,0.0,0.5666666666666667,,0.5327868852459017,0.32075471698113206,0.5396825396825397,0.0,0.0,0.5666666666666667,,0.5327868852459017,0.32075471698113206,0.5396825396825397,0.0,0.0,0.5666666666666667,,0.5327868852459017,0.32075471698113206,0.5396825396825397,0.0,0.0,0.5666666666666667,,0.5327868852459017,0.32075471698113206
yeast,mlp-nosuite,0.6172506738544474,0.9769920903358666,0.5194805194805194,0.0,0.0,0.9090909090909091,,0.6666666666666666,0.11320754716981132,0.5194805194805194,0.0,0.0,0.9090909090909091,,0.6666666666666666,0.11320754716981132,0.5194805194805194,0.0,0.0,0.9090909090909091,,0.6666666666666666,0.11320754716981132,0.5194805194805194,0.0,0.0,0.9090909090909091,,0.6666666666666666,0.11320754716981132
yeast,mlp-nosuite,0.6172506738544474,0.6550089218997267,0.6585365853658537,0.0,0.0,0.7142857142857143,,0.7272727272727273,0.1725067385444744,0.6585365853658537,0.0,0.0,0.7142857142857143,,0.7272727272727273,0.1725067385444744,0.6585365853658537,0.0,0.0,0.7142857142857143,,0.7272727272727273,0.1725067385444744,0.6585365853658537,0.0,0.0,0.7142857142857143,,0.7272727272727273,0.1725067385444744
yeast,mlp-nosuite,0.6172506738544474,0.652156417544897,0.5492957746478874,0.0,0.0,0.48484848484848486,,0.6428571428571429,0.2830188679245283,0.5492957746478874,0.0,0.0,0.48484848484848486,,0.6428571428571429,0.2830188679245283,0.5492957746478874,0.0,0.0,0.48484848484848486,,0.6428571428571429,0.2830188679245283,0.5492957746478874,0.0,0.0,0.48484848484848486,,0.6428571428571429,0.2830188679245283
