dataset,num_and_cat,time_lux_ablation,time_lux_pure,time_lux_proba,time_lux_shap,time_explan,time_lore,time_anchor
yeast,mlp-nosuite,0.14341497421264648,0.0,0.0,11.223443269729614,,3.5849194526672363,0.22131991386413574
yeast,mlp-nosuite,0.15028047561645508,0.0,0.0,12.365193128585815,,3.605058193206787,0.223419189453125
yeast,mlp-nosuite,0.1537790298461914,0.0,0.0,9.81026315689087,,3.869055986404419,0.14556050300598145
yeast,mlp-nosuite,0.1473550796508789,0.0,0.0,8.818702220916748,,3.534562110900879,0.2091989517211914
yeast,mlp-nosuite,0.17112445831298828,0.0,0.0,11.019150972366333,,3.760530471801758,0.22040295600891113
yeast,mlp-nosuite,0.18559837341308594,0.0,0.0,7.614095211029053,,3.918443441390991,0.19445538520812988
yeast,mlp-nosuite,0.12898993492126465,0.0,0.0,9.20342469215393,,3.6072723865509033,0.11068463325500488
yeast,mlp-nosuite,0.4149813652038574,0.0,0.0,7.683244943618774,,3.483579158782959,0.10204625129699707
yeast,mlp-nosuite,0.21309542655944824,0.0,0.0,5.392436742782593,,3.923635959625244,0.34546613693237305
yeast,mlp-nosuite,0.160569429397583,0.0,0.0,6.677753925323486,,3.708080530166626,0.29453587532043457
yeast,mlp-nosuite,0.09589147567749023,0.0,0.0,9.685546636581421,,3.4404714107513428,0.18202614784240723
yeast,mlp-nosuite,0.19986653327941895,0.0,0.0,10.717182874679565,,3.7884085178375244,0.35414886474609375
yeast,mlp-nosuite,0.2103424072265625,0.0,0.0,9.283252239227295,,3.424135684967041,0.18324637413024902
yeast,mlp-nosuite,0.18021392822265625,0.0,0.0,13.33716607093811,,3.7987091541290283,0.16349482536315918
yeast,mlp-nosuite,0.21323108673095703,0.0,0.0,9.660785913467407,,3.9666919708251953,0.23275279998779297
yeast,mlp-nosuite,0.1988532543182373,0.0,0.0,7.632837772369385,,3.3812313079833984,0.2031724452972412
yeast,mlp-nosuite,0.11689424514770508,0.0,0.0,9.95359182357788,,3.6458239555358887,0.1751866340637207
yeast,mlp-nosuite,0.12580251693725586,0.0,0.0,9.4627525806427,,3.5804688930511475,0.23179244995117188
yeast,mlp-nosuite,0.44723987579345703,0.0,0.0,12.931962251663208,,4.079517841339111,0.42194414138793945
yeast,mlp-nosuite,0.17169499397277832,0.0,0.0,16.463077545166016,,3.85901141166687,0.16033482551574707
yeast,mlp-nosuite,0.19319605827331543,0.0,0.0,9.574952840805054,,4.330683946609497,0.2829725742340088
yeast,mlp-nosuite,0.17714190483093262,0.0,0.0,10.854562044143677,,4.220861196517944,0.28243494033813477
yeast,mlp-nosuite,0.17981433868408203,0.0,0.0,7.425132513046265,,3.7483413219451904,0.1962282657623291
yeast,mlp-nosuite,0.11744260787963867,0.0,0.0,9.393667697906494,16.563743352890015,3.3029870986938477,0.09967279434204102
yeast,mlp-nosuite,0.19398283958435059,0.0,0.0,7.926531076431274,,3.384962558746338,0.17833304405212402
yeast,mlp-nosuite,0.15444278717041016,0.0,0.0,6.6511852741241455,,3.487442970275879,0.2618582248687744
yeast,mlp-nosuite,0.1171565055847168,0.0,0.0,7.677987813949585,,3.7175605297088623,0.27927064895629883
yeast,mlp-nosuite,0.20400309562683105,0.0,0.0,8.841160297393799,,3.8019323348999023,0.16446733474731445
yeast,mlp-nosuite,0.17480683326721191,0.0,0.0,7.193108558654785,,3.8372750282287598,0.27662158012390137
yeast,mlp-nosuite,0.18346571922302246,0.0,0.0,9.00061583518982,,3.7046141624450684,0.24489188194274902
yeast,mlp-nosuite,0.3383941650390625,0.0,0.0,9.441493034362793,,3.5465118885040283,0.46840333938598633
yeast,mlp-nosuite,0.18551373481750488,0.0,0.0,11.22168517112732,,3.584540843963623,0.1733865737915039
yeast,mlp-nosuite,0.13458561897277832,0.0,0.0,7.966098785400391,,3.382643461227417,0.26924610137939453
yeast,mlp-nosuite,0.15906143188476562,0.0,0.0,8.689525365829468,,3.556886911392212,0.1681520938873291
yeast,mlp-nosuite,0.20433616638183594,0.0,0.0,9.321655988693237,,3.526357889175415,0.10226321220397949
yeast,mlp-nosuite,0.14672398567199707,0.0,0.0,12.719923973083496,,3.562936544418335,0.2322828769683838
yeast,mlp-nosuite,0.3501312732696533,0.0,0.0,7.19234561920166,,3.7704720497131348,0.29407644271850586
yeast,mlp-nosuite,0.2032172679901123,0.0,0.0,9.02261757850647,,3.607003927230835,0.16689682006835938
yeast,mlp-nosuite,0.18117046356201172,0.0,0.0,7.497002124786377,,3.756070852279663,0.28521132469177246
yeast,mlp-nosuite,0.2370007038116455,0.0,0.0,5.232762336730957,,3.774885892868042,0.38394761085510254
yeast,mlp-nosuite,0.20709443092346191,0.0,0.0,5.668653726577759,,3.5103704929351807,0.4445948600769043
yeast,mlp-nosuite,0.13958168029785156,0.0,0.0,11.632187604904175,,3.5796828269958496,0.22072672843933105
yeast,mlp-nosuite,0.3525371551513672,0.0,0.0,7.158970832824707,5.591041803359985,3.3747754096984863,0.25875020027160645
yeast,mlp-nosuite,0.22993016242980957,0.0,0.0,8.731923341751099,,3.662189483642578,0.09535956382751465
yeast,mlp-nosuite,0.16380000114440918,0.0,0.0,7.652729034423828,,3.8122470378875732,0.22469735145568848
yeast,mlp-nosuite,0.14892578125,0.0,0.0,12.637620449066162,,3.6809916496276855,0.13393950462341309
yeast,mlp-nosuite,0.166945219039917,0.0,0.0,9.209712982177734,,3.6991758346557617,0.21320223808288574
yeast,mlp-nosuite,0.20695877075195312,0.0,0.0,9.116249561309814,,3.733877182006836,0.2495408058166504
yeast,mlp-nosuite,0.18202757835388184,0.0,0.0,8.702014207839966,,3.6527209281921387,0.12652873992919922
yeast,mlp-nosuite,0.15262508392333984,0.0,0.0,8.951498985290527,,3.5060205459594727,0.17428827285766602
