dataset,num_and_cat,model_score,instance_certainty_clf,dectree_score,ac_score_ablation,ac_score_pure,ac_score_proba,ac_score_shap,ac_score_explan,ac_score_lore,dectree_score_prec,prec_score_ablation,prec_score_pure,prec_score_proba,prec_score_shap,prec_score_explan,prec_score_lore,dectree_score_rec,rec_score_ablation,rec_score_pure,rec_score_proba,rec_score_shap,rec_score_explan,rec_score_lore,dectree_score_f1,f1_score_ablation,f1_score_pure,f1_score_proba,f1_score_shap,f1_score_explan,f1_score_lore
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9973150774712025,1.0,1.0,0,0,0.9746835443037974,0.9746835443037974,0.8987341772151899,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9622641509433962,0.9622641509433962,0.8490566037735849,1.0,1.0,0,0,0.9807692307692307,0.9807692307692307,0.9183673469387755
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999999806421583,1.0,1.0,0,0,1.0,0.9113924050632911,0.8734177215189873,1.0,1.0,0,0,1.0,0.8888888888888888,1.0,1.0,1.0,0,0,1.0,0.9795918367346939,0.7959183673469388,1.0,1.0,0,0,1.0,0.9320388349514563,0.8863636363636364
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9787985753141186,0.9746835443037974,0.9240506329113924,0,0,1.0,0.3924050632911392,0.810126582278481,0.9636363636363636,0.9607843137254902,0,0,1.0,0.6666666666666666,0.9318181818181818,1.0,0.9245283018867925,0,0,1.0,0.18867924528301888,0.7735849056603774,0.9814814814814815,0.9423076923076923,0,0,1.0,0.29411764705882354,0.8453608247422681
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999266455623175,1.0,0.9620253164556962,0,0,0.9873417721518988,0.8860759493670886,0.9746835443037974,1.0,0.9285714285714286,0,0,0.975,0.8125,0.9512195121951219,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.962962962962963,0,0,0.9873417721518987,0.896551724137931,0.975
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999999999820979,1.0,0.9620253164556962,0,0,1.0,0.759493670886076,0.9113924050632911,1.0,1.0,0,0,1.0,0.7532467532467533,0.9322033898305084,1.0,0.9482758620689655,0,0,1.0,1.0,0.9482758620689655,1.0,0.9734513274336283,0,0,1.0,0.8592592592592593,0.94017094017094
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9991988094497736,1.0,1.0,0,0,1.0,1.0,0.9620253164556962,1.0,1.0,0,0,1.0,1.0,0.9607843137254902,1.0,1.0,0,0,1.0,1.0,0.98,1.0,1.0,0,0,1.0,1.0,0.9702970297029702
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999832963025093,1.0,0.9873417721518988,0,0,0.9873417721518988,0.9240506329113924,0.9873417721518988,1.0,1.0,0,0,1.0,0.94,1.0,1.0,0.98,0,0,0.98,0.94,0.98,1.0,0.98989898989899,0,0,0.98989898989899,0.94,0.98989898989899
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999999999867382,1.0,0.9873417721518988,0,0,1.0,0.9620253164556962,0.9113924050632911,1.0,0.9846153846153847,0,0,1.0,0.9692307692307692,1.0,1.0,1.0,0,0,1.0,0.984375,0.890625,1.0,0.9922480620155039,0,0,1.0,0.9767441860465116,0.9421487603305785
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9985980028806143,1.0,0.9367088607594937,0,0,0.9746835443037974,0.9746835443037974,0.9240506329113924,1.0,0.9387755102040817,0,0,1.0,0.9791666666666666,0.9375,1.0,0.9583333333333334,0,0,0.9583333333333334,0.9791666666666666,0.9375,1.0,0.9484536082474228,0,0,0.9787234042553191,0.9791666666666666,0.9375
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999999999159707,0.9873417721518988,0.9873417721518988,0,0,0.9620253164556962,0.8607594936708861,0.8734177215189873,0.984375,0.984375,0,0,0.9545454545454546,0.9814814814814815,1.0,1.0,1.0,0,0,1.0,0.8412698412698413,0.8412698412698413,0.9921259842519685,0.9921259842519685,0,0,0.9767441860465117,0.905982905982906,0.9137931034482758
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9806691195671019,1.0,1.0,0,0,0.9746835443037974,0.8987341772151899,1.0,1.0,1.0,0,0,0.9565217391304348,0.875,1.0,1.0,1.0,0,0,1.0,0.9545454545454546,1.0,1.0,1.0,0,0,0.9777777777777777,0.9130434782608695,1.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.999975627443578,1.0,0.9746835443037974,0,0,0.9367088607594937,0.8860759493670886,0.8607594936708861,1.0,1.0,0,0,1.0,0.9272727272727272,0.9591836734693877,1.0,0.9642857142857143,0,0,0.9107142857142857,0.9107142857142857,0.8392857142857143,1.0,0.9818181818181818,0,0,0.9532710280373832,0.918918918918919,0.8952380952380952
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999960410516523,0.9746835443037974,0.9873417721518988,0,0,0.9367088607594937,0.9620253164556962,0.810126582278481,1.0,1.0,0,0,1.0,1.0,1.0,0.9615384615384616,0.9807692307692307,0,0,0.9038461538461539,0.9423076923076923,0.7115384615384616,0.9803921568627451,0.9902912621359222,0,0,0.9494949494949495,0.9702970297029703,0.8314606741573033
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.8253281516429247,1.0,0.9620253164556962,0,0,0.9873417721518988,0.9240506329113924,0.9620253164556962,1.0,0.9787234042553191,0,0,0.9795918367346939,0.9772727272727273,0.9787234042553191,1.0,0.9583333333333334,0,0,1.0,0.8958333333333334,0.9583333333333334,1.0,0.968421052631579,0,0,0.9896907216494846,0.9347826086956522,0.968421052631579
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9997327346844612,1.0,0.9873417721518988,0,0,0.9746835443037974,0.9873417721518988,0.8607594936708861,1.0,1.0,0,0,0.9818181818181818,1.0,1.0,1.0,0.9818181818181818,0,0,0.9818181818181818,0.9818181818181818,0.8,1.0,0.9908256880733944,0,0,0.9818181818181818,0.9908256880733944,0.888888888888889
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999997438770379,1.0,0.9620253164556962,0,0,0.9620253164556962,0.9493670886075949,0.9620253164556962,1.0,0.925,0,0,0.925,0.9024390243902439,0.925,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.961038961038961,0,0,0.961038961038961,0.9487179487179488,0.961038961038961
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999850812084297,1.0,0.9493670886075949,0,0,1.0,0.810126582278481,0.7341772151898734,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.9310344827586207,0,0,1.0,0.7413793103448276,0.6379310344827587,1.0,0.9642857142857143,0,0,1.0,0.8514851485148515,0.7789473684210527
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9780181240569463,1.0,1.0,0,0,0.9240506329113924,0.8987341772151899,0.9113924050632911,1.0,1.0,0,0,1.0,0.9444444444444444,1.0,1.0,1.0,0,0,0.8928571428571429,0.9107142857142857,0.875,1.0,1.0,0,0,0.9433962264150945,0.9272727272727271,0.9333333333333333
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999999875258035,1.0,1.0,0,0,1.0,1.0,0.9873417721518988,1.0,1.0,0,0,1.0,1.0,0.9795918367346939,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.9896907216494846
