dataset,num_and_cat,importance_gain_dtree,importance_gain_ablation,importance_gain_noproba,importance_gain_with_proba,importance_gain_shap,importance_gain_explan,importance_gain_lore,importance_gain_anchor
kr-vs-kp,./data/num_and_cat/balanced,0.09640966755138507,0.20164544535769394,0,0,0.24742092198819612,0.26050786478023086,0.15630471886813851,0.14730755078731908
kr-vs-kp,./data/num_and_cat/balanced,0.09068226087153691,0.4018739012110779,0,0,0.2679159341407186,0.20093695060553896,0.16074956048443118,0.03656648908036932
kr-vs-kp,./data/num_and_cat/balanced,0.0927101632816434,0.11002249780466844,0,0,0.11002249780466844,0.045465697851049175,0.16503374670700266,0.0502074582545007
kr-vs-kp,./data/num_and_cat/balanced,0.132408077209599,0.21279038041927478,0,0,0.21279038041927478,0.14911706163958555,0.12767422825156488,0.21279038041927478
kr-vs-kp,./data/num_and_cat/balanced,0.4139506108891803,0.4139506108891803,0,0,0.4139506108891803,0.040886633801670236,0.4139506108891803,0.1933825305479708
kr-vs-kp,./data/num_and_cat/balanced,0.15158477305882065,0.15158477305882065,0,0,0.18547769378307472,0.0,0.15158477305882065,0.029984160857109834
kr-vs-kp,./data/num_and_cat/balanced,0.13875358705818916,0.25169912859593324,0,0,0.25169912859593324,0.17759847243876495,0.25169912859593324,0.16953185435860318
kr-vs-kp,./data/num_and_cat/balanced,0.37735888234783216,0.37735888234783216,0,0,0.37735888234783216,0.7258680150377388,0.37735888234783216,0.1474056000826248
kr-vs-kp,./data/num_and_cat/balanced,0.1560675195720652,0.3121350391441304,0,0,0.1560675195720652,0.1560675195720652,0.10349207876244652,0.09643908465058089
kr-vs-kp,./data/num_and_cat/balanced,0.09328772854135632,0.279863185624069,0,0,0.279863185624069,0.279863185624069,0.20989738921805173,0.27018179358998545
kr-vs-kp,./data/num_and_cat/balanced,0.36826242579906815,0.27333904945837345,0,0,0.36826242579906815,0.09771816434896365,0.36826242579906815,0.07268121201120473
kr-vs-kp,./data/num_and_cat/balanced,0.1523283362205777,0.27490802582652013,0,0,0.27490802582652013,0.27490802582652013,0.27490802582652013,0.14913882421018848
kr-vs-kp,./data/num_and_cat/balanced,0.15613769077828304,0.24302367853222742,0,0,0.24302367853222742,0.23010405097714026,0.20540888736675422,0.1876660944557826
kr-vs-kp,./data/num_and_cat/balanced,0.32486293937836597,0.32486293937836597,0,0,0.32486293937836597,0.32486293937836597,0.32486293937836597,0.11532806529520007
kr-vs-kp,./data/num_and_cat/balanced,0.05733311141741416,0.12968495353861662,0,0,0.032297976516705525,0.07472961014067006,0.05024129680376414,0.025715216690488776
kr-vs-kp,./data/num_and_cat/balanced,0.1669521506348618,0.2670591042641255,0,0,0.2670591042641255,0.2670591042641255,0.20029432819809412,0.2090161912498025
kr-vs-kp,./data/num_and_cat/balanced,0.7036500408648536,0.7036500408648536,0,0,0.7036500408648536,0.7036500408648536,0.7036500408648536,0.016499621858229632
kr-vs-kp,./data/num_and_cat/balanced,0.7096761192528903,0.7096761192528903,0,0,0.7096761192528903,0.7096761192528903,0.7096761192528903,0.006219258290471508
kr-vs-kp,./data/num_and_cat/balanced,0.07033042676293222,0.1257569004849981,0,0,0.05783018871198308,0.09596772968017539,0.0392031161090389,0.020181236934320505
kr-vs-kp,./data/num_and_cat/balanced,0.21024119754665874,0.21024119754665874,0,0,0.21024119754665874,0.10512059877332937,0.21737938475376523,0.10463359840019403
kr-vs-kp,./data/num_and_cat/balanced,0.13733324880298983,0.2418337687583806,0,0,0.2418337687583806,0.22291306406723957,0.33436959610085937,0.21660938407411848
kr-vs-kp,./data/num_and_cat/balanced,0.5526892075200701,0.5526892075200701,0,0,0.5526892075200701,0.5526892075200701,0.5526892075200701,0.013642899533403701
kr-vs-kp,./data/num_and_cat/balanced,0.5538853294843955,0.5538853294843955,0,0,0.5538853294843955,0.2903509239650879,0.5538853294843955,0.010042594715607457
kr-vs-kp,./data/num_and_cat/balanced,0.07366032772151127,0.08934475566892629,0,0,0.11399848757022028,0.07129026841914447,0.11399848757022028,0.1018666228175333
kr-vs-kp,./data/num_and_cat/balanced,0.10249559331558394,0.24650206430630486,0,0,0.2472013727404566,0.3002582698917098,0.14832082364427396,0.2201484428392162
kr-vs-kp,./data/num_and_cat/balanced,0.28653390990126043,0.28653390990126043,0,0,0.28653390990126043,0.19413476979525837,0.2882178514694927,0.033087588549673606
kr-vs-kp,./data/num_and_cat/balanced,0.09196799729570668,0.2034208755142708,0,0,0.22949308075478236,0.19834242926781334,0.1525656566357031,0.19834242926781334
kr-vs-kp,./data/num_and_cat/balanced,0.09182896313776051,0.17591329851473492,0,0,0.17928865829904125,0.09417897013547982,0.11034510062878622,0.025703406052177264
kr-vs-kp,./data/num_and_cat/balanced,0.1782621607892764,0.28354660225244604,0,0,0.2775849620231844,0.28354660225244604,0.2081887215173883,0.2935899335908775
kr-vs-kp,./data/num_and_cat/balanced,0.09975374682656928,0.21283166542812068,0,0,0.21283166542812068,0.2768964540828774,0.20767234056215803,0.19645213373371856
kr-vs-kp,./data/num_and_cat/balanced,0.21971005586856748,0.25817185163329487,0,0,0.25817185163329487,0.19362888872497114,0.37634954663593584,0.28723420800351823
kr-vs-kp,./data/num_and_cat/balanced,0.09107911248542849,0.22309134498862807,0,0,0.16731850874147106,0.22309134498862807,0.16731850874147106,0.1483611907967049
kr-vs-kp,./data/num_and_cat/balanced,0.1654318844134256,0.3349912212084046,0,0,0.3349912212084046,0.22332748080560305,0.1674956106042023,0.1773995569460998
kr-vs-kp,./data/num_and_cat/balanced,0.18604901259045822,0.29419145040426053,0,0,0.29419145040426053,0.29737171847600535,0.22302878885700403,0.228898405830799
kr-vs-kp,./data/num_and_cat/balanced,0.5188971951514195,0.5188971951514195,0,0,0.5188971951514195,0.5188971951514195,0.5188971951514195,0.005758988145813978
kr-vs-kp,./data/num_and_cat/balanced,0.08876318624311007,0.18137906996610176,0,0,0.1459976643766908,0.05510236373859663,0.09334657695850142,0.0455831853849271
kr-vs-kp,./data/num_and_cat/balanced,0.7975012816670148,0.7975012816670148,0,0,0.7975012816670148,0.7975012816670148,0.7975012816670148,0.03666509645968829
kr-vs-kp,./data/num_and_cat/balanced,0.4065050013358814,0.4065050013358814,0,0,0.4065050013358814,0.7140348935663943,0.4065050013358814,0.03185983909016964
kr-vs-kp,./data/num_and_cat/balanced,0.8149406620172395,0.8149406620172395,0,0,0.8149406620172395,0.8149406620172395,0.8149406620172395,0.005429092671192785
kr-vs-kp,./data/num_and_cat/balanced,0.17770846568980692,0.21187454290576244,0,0,0.21187454290576244,0.1664188409863541,0.2878732163522442,0.12994791090670613
kr-vs-kp,./data/num_and_cat/balanced,0.31912170266151957,0.31912170266151957,0,0,0.31912170266151957,0.31912170266151957,0.31912170266151957,0.028302987911841125
kr-vs-kp,./data/num_and_cat/balanced,0.0986418577647039,0.19687720000110498,0,0,0.19687720000110498,0.24247412043256902,0.1312514666674033,0.1838519528808173
kr-vs-kp,./data/num_and_cat/balanced,0.12360444162580889,0.18866777708991708,0,0,0.18866777708991708,0.27202861149393465,0.27202861149393465,0.1881590014733662
kr-vs-kp,./data/num_and_cat/balanced,0.13935948767125148,0.2820647045881105,0,0,0.2820647045881105,0.29429007118972356,0.4180784630137544,0.15776896487806713
kr-vs-kp,./data/num_and_cat/balanced,0.5752999426351052,0.5752999426351052,0,0,0.5752999426351052,0.5752999426351052,0.5752999426351052,0.013722154459767497
kr-vs-kp,./data/num_and_cat/balanced,0.13461444077303303,0.24335909633428635,0,0,0.24335909633428635,0.08974296051535535,0.24335909633428635,0.09680014764503936
kr-vs-kp,./data/num_and_cat/balanced,0.09235031876199588,0.25256497137928346,0,0,0.25256497137928346,0.25256497137928346,0.1894237285344626,0.25256497137928346
kr-vs-kp,./data/num_and_cat/balanced,0.12427104555664395,0.20711840926107325,0,0,0.15533880694580493,0.17339188421733542,0.11625746825917835,0.1844484822875393
kr-vs-kp,./data/num_and_cat/balanced,0.12037767623681761,0.18759819134396913,0,0,0.21611840705739924,0.07666384262867727,0.21611840705739924,0.028944901834285722
kr-vs-kp,./data/num_and_cat/balanced,0.1269523562410629,0.15812437312355296,0,0,0.15812437312355296,0.12381917031358637,0.16897821333457944,0.15354692721383204
kr-vs-kp,./data/num_and_cat/balanced,0.09640966755138507,0.20164544535769394,0,0,0.24742092198819612,0.26050786478023086,0.15630471886813851,0.14730755078731908
kr-vs-kp,./data/num_and_cat/balanced,0.09068226087153691,0.4018739012110779,0,0,0.2679159341407186,0.20093695060553896,0.16074956048443118,0.03656648908036932
balance-scale,./data/num_and_cat/balanced,0.25,0.24518096243062784,0,0,0.24518096243062784,0.260595752750396,0.24518096243062784,0.23922037221374481
balance-scale,./data/num_and_cat/balanced,0.25000000000000006,0.268063400953104,0,0,0.2418289626401154,0.25000000000000006,0.2418289626401154,0.30566562627927196
balance-scale,./data/num_and_cat/balanced,0.25,0.2067432255297638,0,0,0.2067432255297638,0.25,0.2928305166437287,0.2928305166437287
balance-scale,./data/num_and_cat/balanced,0.25,0.37980630429751755,0,0,0.28731466902589325,0.26046243158677407,0.28731466902589325,0.5409999033553573
balance-scale,./data/num_and_cat/balanced,0.25,0.1722371515289166,0,0,0.31891725438683755,0.2435337586727568,0.26531183541148906,0.3763436346974899
balance-scale,./data/num_and_cat/balanced,0.24999999999999997,0.2661196961382348,0,0,0.2661196961382348,0.24999999999999997,0.2661196961382348,0.28247091458326434
balance-scale,./data/num_and_cat/balanced,0.25,0.4529460573302915,0,0,0.2777869982565791,0.31551867173334175,0.2777869982565791,0.2777869982565791
balance-scale,./data/num_and_cat/balanced,0.25,,0,0,0.1877394639291381,0.1877394639291381,0.1877394639291381,0.1877394639291381
balance-scale,./data/num_and_cat/balanced,0.24999999999999997,0.3808367568991792,0,0,0.30473877949709793,0.2917800663567803,0.24104808142205944,0.30473877949709793
balance-scale,./data/num_and_cat/balanced,0.25,0.2568909043975049,0,0,0.2574452002597795,0.27775258201642766,0.27775258201642766,0.27775258201642766
balance-scale,./data/num_and_cat/balanced,0.25,0.23001600882230963,0,0,0.24129714448833853,0.25,0.25,0.20696972996597224
balance-scale,./data/num_and_cat/balanced,0.25,0.26200159600231937,0,0,0.26200159600231937,0.26200159600231937,0.26200159600231937,0.45565202296733537
balance-scale,./data/num_and_cat/balanced,0.25000000000000006,0.25000000000000006,0,0,0.2545529145109123,0.25000000000000006,0.2545529145109123,0.2620017040241288
balance-scale,./data/num_and_cat/balanced,0.25,0.2327460827147885,0,0,0.38306125728733026,0.25,0.30442863929861286,0.345886535273929
