dataset,num_and_cat,time_lux_ablation,time_lux_pure,time_lux_proba,time_lux_shap,time_explan,time_lore,time_anchor
kr-vs-kp,./data/num_and_cat/balanced,0.7070746421813965,0.0,0.0,32.74897336959839,2.2834055423736572,44.934784173965454,1.3007392883300781
kr-vs-kp,./data/num_and_cat/balanced,0.6977508068084717,0.0,0.0,35.57427191734314,10.460143566131592,45.795549392700195,1.5559399127960205
kr-vs-kp,./data/num_and_cat/balanced,0.648871898651123,0.0,0.0,33.711721658706665,2.8300368785858154,44.6124792098999,1.4454586505889893
kr-vs-kp,./data/num_and_cat/balanced,0.6392951011657715,0.0,0.0,29.13516139984131,3.248422861099243,45.396458864212036,1.3763844966888428
kr-vs-kp,./data/num_and_cat/balanced,0.6907117366790771,0.0,0.0,32.85393762588501,6.246773958206177,45.86858558654785,0.8771662712097168
kr-vs-kp,./data/num_and_cat/balanced,0.7126801013946533,0.0,0.0,32.18113851547241,3.2921366691589355,46.081472635269165,1.2874619960784912
kr-vs-kp,./data/num_and_cat/balanced,0.6138887405395508,0.0,0.0,33.11645460128784,2.512481451034546,45.15077590942383,1.4675021171569824
kr-vs-kp,./data/num_and_cat/balanced,1.0149857997894287,0.0,0.0,33.15396809577942,2.956576347351074,44.13537096977234,1.3272650241851807
kr-vs-kp,./data/num_and_cat/balanced,0.8940274715423584,0.0,0.0,43.028398752212524,11.879364252090454,44.29604172706604,2.868685722351074
kr-vs-kp,./data/num_and_cat/balanced,0.8415424823760986,0.0,0.0,41.328129529953,12.934475898742676,45.87641620635986,3.7674779891967773
kr-vs-kp,./data/num_and_cat/balanced,0.8711235523223877,0.0,0.0,38.51277017593384,3.026909828186035,45.48202180862427,4.6826629638671875
kr-vs-kp,./data/num_and_cat/balanced,0.6146345138549805,0.0,0.0,32.19641351699829,2.9507617950439453,44.46510052680969,0.8478717803955078
kr-vs-kp,./data/num_and_cat/balanced,0.4914076328277588,0.0,0.0,35.83327102661133,2.2351012229919434,45.083333253860474,4.507951498031616
kr-vs-kp,./data/num_and_cat/balanced,0.6175341606140137,0.0,0.0,41.56596398353577,9.830162525177002,44.504807233810425,0.3695065975189209
kr-vs-kp,./data/num_and_cat/balanced,0.9679861068725586,0.0,0.0,28.89431071281433,11.832977771759033,45.04335951805115,2.5114896297454834
kr-vs-kp,./data/num_and_cat/balanced,0.7554821968078613,0.0,0.0,31.433300018310547,2.408747911453247,46.04098439216614,1.5513331890106201
kr-vs-kp,./data/num_and_cat/balanced,0.719710111618042,0.0,0.0,34.06266665458679,2.3107752799987793,48.02308797836304,1.4616737365722656
kr-vs-kp,./data/num_and_cat/balanced,0.6486155986785889,0.0,0.0,33.89580178260803,8.37207841873169,45.52885818481445,2.6198437213897705
kr-vs-kp,./data/num_and_cat/balanced,0.5006458759307861,0.0,0.0,36.693605184555054,3.6949031352996826,44.446399211883545,1.39066481590271
kr-vs-kp,./data/num_and_cat/balanced,0.7991385459899902,0.0,0.0,41.72748398780823,12.303773880004883,45.993131160736084,2.8287765979766846
kr-vs-kp,./data/num_and_cat/balanced,0.730597972869873,0.0,0.0,33.28977012634277,3.103576183319092,44.84729313850403,1.614356517791748
kr-vs-kp,./data/num_and_cat/balanced,0.673560380935669,0.0,0.0,32.76123881340027,5.315483331680298,46.44360947608948,1.4736270904541016
kr-vs-kp,./data/num_and_cat/balanced,1.017772912979126,0.0,0.0,34.37039518356323,9.372625827789307,45.58263039588928,1.1883628368377686
kr-vs-kp,./data/num_and_cat/balanced,0.7923223972320557,0.0,0.0,38.996516704559326,2.905726432800293,45.23733425140381,0.3477640151977539
kr-vs-kp,./data/num_and_cat/balanced,0.7537870407104492,0.0,0.0,33.39880633354187,1.9247257709503174,45.98503875732422,1.2538793087005615
kr-vs-kp,./data/num_and_cat/balanced,0.697486162185669,0.0,0.0,33.12190914154053,4.024652004241943,45.90952730178833,1.9190306663513184
kr-vs-kp,./data/num_and_cat/balanced,0.8455121517181396,0.0,0.0,48.143746852874756,8.222491979598999,45.20212936401367,1.8686490058898926
kr-vs-kp,./data/num_and_cat/balanced,0.8486733436584473,0.0,0.0,39.17629027366638,5.552333831787109,45.29818034172058,1.48736572265625
kr-vs-kp,./data/num_and_cat/balanced,0.6243247985839844,0.0,0.0,31.739165782928467,1.7876851558685303,44.0301079750061,0.909247875213623
kr-vs-kp,./data/num_and_cat/balanced,0.5980961322784424,0.0,0.0,36.33648705482483,2.0275540351867676,44.044368267059326,0.9028441905975342
kr-vs-kp,./data/num_and_cat/balanced,0.6772193908691406,0.0,0.0,32.81316566467285,7.50189733505249,45.181875228881836,3.387608766555786
kr-vs-kp,./data/num_and_cat/balanced,0.809178352355957,0.0,0.0,33.053271770477295,4.391546249389648,44.206432819366455,0.9448657035827637
kr-vs-kp,./data/num_and_cat/balanced,0.7976968288421631,0.0,0.0,40.51314043998718,8.24637222290039,43.932194232940674,1.8912804126739502
kr-vs-kp,./data/num_and_cat/balanced,0.7088844776153564,0.0,0.0,34.59121227264404,4.137627840042114,44.51707482337952,1.0348443984985352
kr-vs-kp,./data/num_and_cat/balanced,0.7154455184936523,0.0,0.0,33.96183753013611,4.467116594314575,44.26551818847656,1.375124454498291
kr-vs-kp,./data/num_and_cat/balanced,0.9301025867462158,0.0,0.0,31.47789430618286,2.8541295528411865,44.62752413749695,1.7992630004882812
kr-vs-kp,./data/num_and_cat/balanced,0.7576179504394531,0.0,0.0,32.030231952667236,3.2715752124786377,45.480385065078735,1.1418468952178955
kr-vs-kp,./data/num_and_cat/balanced,0.6188259124755859,0.0,0.0,36.534441232681274,6.9098289012908936,44.818886518478394,1.2321102619171143
kr-vs-kp,./data/num_and_cat/balanced,0.7716195583343506,0.0,0.0,31.851956605911255,8.922596216201782,46.489349126815796,2.7395172119140625
kr-vs-kp,./data/num_and_cat/balanced,0.6610028743743896,0.0,0.0,34.96554756164551,2.9686665534973145,44.636723279953,1.5053913593292236
kr-vs-kp,./data/num_and_cat/balanced,0.5556886196136475,0.0,0.0,31.593241453170776,2.0087530612945557,43.48463010787964,3.9885447025299072
kr-vs-kp,./data/num_and_cat/balanced,0.6149394512176514,0.0,0.0,36.0832781791687,2.1580982208251953,43.84978103637695,4.420957565307617
kr-vs-kp,./data/num_and_cat/balanced,0.6993677616119385,0.0,0.0,37.12853264808655,2.196983814239502,46.4108350276947,3.4558286666870117
kr-vs-kp,./data/num_and_cat/balanced,0.5759785175323486,0.0,0.0,32.81912875175476,4.01361083984375,43.983572006225586,0.8173987865447998
kr-vs-kp,./data/num_and_cat/balanced,0.7179279327392578,0.0,0.0,33.221999645233154,4.360555648803711,44.49147939682007,3.4776771068573
kr-vs-kp,./data/num_and_cat/balanced,0.6726388931274414,0.0,0.0,43.71610450744629,6.129786968231201,43.92482328414917,5.035602807998657
kr-vs-kp,./data/num_and_cat/balanced,0.5139331817626953,0.0,0.0,37.16094613075256,6.220124959945679,43.40208840370178,1.435563325881958
kr-vs-kp,./data/num_and_cat/balanced,0.9317262172698975,0.0,0.0,33.80739736557007,7.4805591106414795,45.6446852684021,4.128892421722412
kr-vs-kp,./data/num_and_cat/balanced,0.6791582107543945,0.0,0.0,31.690001249313354,3.052780866622925,44.48928236961365,1.6132597923278809
kr-vs-kp,./data/num_and_cat/balanced,0.5635707378387451,0.0,0.0,36.641948223114014,3.0624849796295166,44.23552489280701,0.9443037509918213
kr-vs-kp,./data/num_and_cat/balanced,0.7070746421813965,0.0,0.0,32.74897336959839,2.2834055423736572,44.934784173965454,1.3007392883300781
kr-vs-kp,./data/num_and_cat/balanced,0.6977508068084717,0.0,0.0,35.57427191734314,10.460143566131592,45.795549392700195,1.5559399127960205
kr-vs-kp,./data/num_and_cat/balanced,0.648871898651123,0.0,0.0,33.711721658706665,2.8300368785858154,44.6124792098999,1.4454586505889893
kr-vs-kp,./data/num_and_cat/balanced,0.6392951011657715,0.0,0.0,29.13516139984131,3.248422861099243,45.396458864212036,1.3763844966888428
kr-vs-kp,./data/num_and_cat/balanced,0.6907117366790771,0.0,0.0,32.85393762588501,6.246773958206177,45.86858558654785,0.8771662712097168
kr-vs-kp,./data/num_and_cat/balanced,0.7126801013946533,0.0,0.0,32.18113851547241,3.2921366691589355,46.081472635269165,1.2874619960784912
kr-vs-kp,./data/num_and_cat/balanced,0.6138887405395508,0.0,0.0,33.11645460128784,2.512481451034546,45.15077590942383,1.4675021171569824
kr-vs-kp,./data/num_and_cat/balanced,1.0149857997894287,0.0,0.0,33.15396809577942,2.956576347351074,44.13537096977234,1.3272650241851807
kr-vs-kp,./data/num_and_cat/balanced,0.8940274715423584,0.0,0.0,43.028398752212524,11.879364252090454,44.29604172706604,2.868685722351074
kr-vs-kp,./data/num_and_cat/balanced,0.8415424823760986,0.0,0.0,41.328129529953,12.934475898742676,45.87641620635986,3.7674779891967773
kr-vs-kp,./data/num_and_cat/balanced,0.8711235523223877,0.0,0.0,38.51277017593384,3.026909828186035,45.48202180862427,4.6826629638671875
kr-vs-kp,./data/num_and_cat/balanced,0.6146345138549805,0.0,0.0,32.19641351699829,2.9507617950439453,44.46510052680969,0.8478717803955078
kr-vs-kp,./data/num_and_cat/balanced,0.4914076328277588,0.0,0.0,35.83327102661133,2.2351012229919434,45.083333253860474,4.507951498031616
kr-vs-kp,./data/num_and_cat/balanced,0.6175341606140137,0.0,0.0,41.56596398353577,9.830162525177002,44.504807233810425,0.3695065975189209
kr-vs-kp,./data/num_and_cat/balanced,0.9679861068725586,0.0,0.0,28.89431071281433,11.832977771759033,45.04335951805115,2.5114896297454834
