dataset,num_and_cat,model_score,instance_certainty_clf,dectree_score,ac_score_ablation,ac_score_pure,ac_score_proba,ac_score_shap,ac_score_explan,ac_score_lore,dectree_score_prec,prec_score_ablation,prec_score_pure,prec_score_proba,prec_score_shap,prec_score_explan,prec_score_lore,dectree_score_rec,rec_score_ablation,rec_score_pure,rec_score_proba,rec_score_shap,rec_score_explan,rec_score_lore,dectree_score_f1,f1_score_ablation,f1_score_pure,f1_score_proba,f1_score_shap,f1_score_explan,f1_score_lore
yeast,./data/numerical_only/balanced,0.601078167115903,0.55,0.7297297297297297,0.7027027027027027,0,0,0.6216216216216216,,0.8108108108108109,0.7297297297297297,0.7027027027027027,0,0,0.6216216216216216,,0.8108108108108109,0.7297297297297297,0.7027027027027027,0,0,0.6216216216216216,,0.8108108108108109,0.7297297297297297,0.7027027027027027,0,0,0.6216216216216216,,0.8108108108108109
yeast,./data/numerical_only/balanced,0.601078167115903,0.48,0.6216216216216216,0.43243243243243246,0,0,0.5945945945945946,,0.7567567567567568,0.6216216216216216,0.43243243243243246,0,0,0.5945945945945946,,0.7567567567567568,0.6216216216216216,0.43243243243243246,0,0,0.5945945945945946,,0.7567567567567568,0.6216216216216216,0.43243243243243246,0,0,0.5945945945945946,,0.7567567567567567
yeast,./data/numerical_only/balanced,0.601078167115903,0.45,0.7027027027027027,0.5945945945945946,0,0,0.6756756756756757,,0.7297297297297297,0.7027027027027027,0.5945945945945946,0,0,0.6756756756756757,,0.7297297297297297,0.7027027027027027,0.5945945945945946,0,0,0.6756756756756757,,0.7297297297297297,0.7027027027027027,0.5945945945945946,0,0,0.6756756756756757,,0.7297297297297297
yeast,./data/numerical_only/balanced,0.601078167115903,0.63,0.7567567567567568,0.5675675675675675,0,0,0.6216216216216216,,0.8108108108108109,0.7567567567567568,0.5675675675675675,0,0,0.6216216216216216,,0.8108108108108109,0.7567567567567568,0.5675675675675675,0,0,0.6216216216216216,,0.8108108108108109,0.7567567567567567,0.5675675675675675,0,0,0.6216216216216216,,0.8108108108108109
yeast,./data/numerical_only/balanced,0.601078167115903,0.86,0.7567567567567568,0.6216216216216216,0,0,0.7297297297297297,,0.7837837837837838,0.7567567567567568,0.6216216216216216,0,0,0.7297297297297297,,0.7837837837837838,0.7567567567567568,0.6216216216216216,0,0,0.7297297297297297,,0.7837837837837838,0.7567567567567567,0.6216216216216216,0,0,0.7297297297297297,,0.7837837837837838
yeast,./data/numerical_only/balanced,0.601078167115903,0.65,0.7027027027027027,0.7027027027027027,0,0,0.0,,0.8918918918918919,0.7027027027027027,0.7027027027027027,0,0,0.0,,0.8918918918918919,0.7027027027027027,0.7027027027027027,0,0,0.0,,0.8918918918918919,0.7027027027027027,0.7027027027027027,0,0,0.0,,0.8918918918918919
yeast,./data/numerical_only/balanced,0.601078167115903,0.49,0.7837837837837838,0.5405405405405406,0,0,0.6486486486486487,,0.7297297297297297,0.7837837837837838,0.5405405405405406,0,0,0.6486486486486487,,0.7297297297297297,0.7837837837837838,0.5405405405405406,0,0,0.6486486486486487,,0.7297297297297297,0.7837837837837838,0.5405405405405406,0,0,0.6486486486486487,,0.7297297297297297
yeast,./data/numerical_only/balanced,0.601078167115903,0.75,0.7297297297297297,0.8378378378378378,0,0,0.5405405405405406,,0.6216216216216216,0.7297297297297297,0.8378378378378378,0,0,0.5405405405405406,,0.6216216216216216,0.7297297297297297,0.8378378378378378,0,0,0.5405405405405406,,0.6216216216216216,0.7297297297297297,0.8378378378378378,0,0,0.5405405405405406,,0.6216216216216216
yeast,./data/numerical_only/balanced,0.601078167115903,0.36,0.7837837837837838,0.5945945945945946,0,0,0.4594594594594595,,0.8378378378378378,0.7837837837837838,0.5945945945945946,0,0,0.4594594594594595,,0.8378378378378378,0.7837837837837838,0.5945945945945946,0,0,0.4594594594594595,,0.8378378378378378,0.7837837837837838,0.5945945945945946,0,0,0.4594594594594595,,0.8378378378378378
yeast,./data/numerical_only/balanced,0.601078167115903,0.38,0.8108108108108109,0.6756756756756757,0,0,0.5135135135135135,,0.5945945945945946,0.8108108108108109,0.6756756756756757,0,0,0.5135135135135135,,0.5945945945945946,0.8108108108108109,0.6756756756756757,0,0,0.5135135135135135,,0.5945945945945946,0.8108108108108109,0.6756756756756757,0,0,0.5135135135135135,,0.5945945945945946
yeast,./data/numerical_only/balanced,0.601078167115903,0.61,0.7567567567567568,0.6216216216216216,0,0,0.7567567567567568,,0.5945945945945946,0.7567567567567568,0.6216216216216216,0,0,0.7567567567567568,,0.5945945945945946,0.7567567567567568,0.6216216216216216,0,0,0.7567567567567568,,0.5945945945945946,0.7567567567567567,0.6216216216216216,0,0,0.7567567567567567,,0.5945945945945946
yeast,./data/numerical_only/balanced,0.601078167115903,0.42,0.5945945945945946,0.5405405405405406,0,0,0.6486486486486487,,0.7027027027027027,0.5945945945945946,0.5405405405405406,0,0,0.6486486486486487,,0.7027027027027027,0.5945945945945946,0.5405405405405406,0,0,0.6486486486486487,,0.7027027027027027,0.5945945945945946,0.5405405405405406,0,0,0.6486486486486487,,0.7027027027027027
yeast,./data/numerical_only/balanced,0.601078167115903,0.52,0.7297297297297297,0.7837837837837838,0,0,0.5405405405405406,,0.6756756756756757,0.7297297297297297,0.7837837837837838,0,0,0.5405405405405406,,0.6756756756756757,0.7297297297297297,0.7837837837837838,0,0,0.5405405405405406,,0.6756756756756757,0.7297297297297297,0.7837837837837838,0,0,0.5405405405405406,,0.6756756756756757
yeast,./data/numerical_only/balanced,0.601078167115903,0.88,0.8108108108108109,0.8918918918918919,0,0,0.7297297297297297,,0.8648648648648649,0.8108108108108109,0.8918918918918919,0,0,0.7297297297297297,,0.8648648648648649,0.8108108108108109,0.8918918918918919,0,0,0.7297297297297297,,0.8648648648648649,0.8108108108108109,0.8918918918918919,0,0,0.7297297297297297,,0.8648648648648649
yeast,./data/numerical_only/balanced,0.601078167115903,0.78,0.8918918918918919,0.7297297297297297,0,0,0.7027027027027027,,0.8918918918918919,0.8918918918918919,0.7297297297297297,0,0,0.7027027027027027,,0.8918918918918919,0.8918918918918919,0.7297297297297297,0,0,0.7027027027027027,,0.8918918918918919,0.8918918918918919,0.7297297297297297,0,0,0.7027027027027027,,0.8918918918918919
yeast,./data/numerical_only/balanced,0.601078167115903,0.36,0.7837837837837838,0.4864864864864865,0,0,0.7567567567567568,,0.6756756756756757,0.7837837837837838,0.4864864864864865,0,0,0.7567567567567568,,0.6756756756756757,0.7837837837837838,0.4864864864864865,0,0,0.7567567567567568,,0.6756756756756757,0.7837837837837838,0.4864864864864865,0,0,0.7567567567567567,,0.6756756756756757
yeast,./data/numerical_only/balanced,0.601078167115903,0.66,0.7567567567567568,0.6216216216216216,0,0,0.5675675675675675,,0.7297297297297297,0.7567567567567568,0.6216216216216216,0,0,0.5675675675675675,,0.7297297297297297,0.7567567567567568,0.6216216216216216,0,0,0.5675675675675675,,0.7297297297297297,0.7567567567567567,0.6216216216216216,0,0,0.5675675675675675,,0.7297297297297297
yeast,./data/numerical_only/balanced,0.601078167115903,0.55,0.6486486486486487,0.6216216216216216,0,0,0.7837837837837838,,0.7297297297297297,0.6486486486486487,0.6216216216216216,0,0,0.7837837837837838,,0.7297297297297297,0.6486486486486487,0.6216216216216216,0,0,0.7837837837837838,,0.7297297297297297,0.6486486486486487,0.6216216216216216,0,0,0.7837837837837838,,0.7297297297297297
yeast,./data/numerical_only/balanced,0.601078167115903,0.35,0.6486486486486487,0.7567567567567568,0,0,0.6216216216216216,,0.4864864864864865,0.6486486486486487,0.7567567567567568,0,0,0.6216216216216216,,0.4864864864864865,0.6486486486486487,0.7567567567567568,0,0,0.6216216216216216,,0.4864864864864865,0.6486486486486487,0.7567567567567567,0,0,0.6216216216216216,,0.4864864864864865
yeast,./data/numerical_only/balanced,0.601078167115903,0.52,0.8108108108108109,0.40540540540540543,0,0,0.6486486486486487,,0.7297297297297297,0.8108108108108109,0.40540540540540543,0,0,0.6486486486486487,,0.7297297297297297,0.8108108108108109,0.40540540540540543,0,0,0.6486486486486487,,0.7297297297297297,0.8108108108108109,0.40540540540540543,0,0,0.6486486486486487,,0.7297297297297297
yeast,./data/numerical_only/balanced,0.601078167115903,0.72,0.7297297297297297,0.7837837837837838,0,0,0.6486486486486487,,0.8108108108108109,0.7297297297297297,0.7837837837837838,0,0,0.6486486486486487,,0.8108108108108109,0.7297297297297297,0.7837837837837838,0,0,0.6486486486486487,,0.8108108108108109,0.7297297297297297,0.7837837837837838,0,0,0.6486486486486487,,0.8108108108108109
yeast,./data/numerical_only/balanced,0.601078167115903,0.6,0.7567567567567568,0.8108108108108109,0,0,0.7027027027027027,,0.8918918918918919,0.7567567567567568,0.8108108108108109,0,0,0.7027027027027027,,0.8918918918918919,0.7567567567567568,0.8108108108108109,0,0,0.7027027027027027,,0.8918918918918919,0.7567567567567567,0.8108108108108109,0,0,0.7027027027027027,,0.8918918918918919
yeast,./data/numerical_only/balanced,0.601078167115903,0.45,0.6216216216216216,0.7027027027027027,0,0,0.7027027027027027,,0.8648648648648649,0.6216216216216216,0.7027027027027027,0,0,0.7027027027027027,,0.8648648648648649,0.6216216216216216,0.7027027027027027,0,0,0.7027027027027027,,0.8648648648648649,0.6216216216216216,0.7027027027027027,0,0,0.7027027027027027,,0.8648648648648649
yeast,./data/numerical_only/balanced,0.601078167115903,0.5,0.8378378378378378,0.43243243243243246,0,0,0.7297297297297297,,0.6756756756756757,0.8378378378378378,0.43243243243243246,0,0,0.7297297297297297,,0.6756756756756757,0.8378378378378378,0.43243243243243246,0,0,0.7297297297297297,,0.6756756756756757,0.8378378378378378,0.43243243243243246,0,0,0.7297297297297297,,0.6756756756756757
yeast,./data/numerical_only/balanced,0.601078167115903,0.77,0.8108108108108109,0.8108108108108109,0,0,0.8108108108108109,,0.8378378378378378,0.8108108108108109,0.8108108108108109,0,0,0.8108108108108109,,0.8378378378378378,0.8108108108108109,0.8108108108108109,0,0,0.8108108108108109,,0.8378378378378378,0.8108108108108109,0.8108108108108109,0,0,0.8108108108108109,,0.8378378378378378
yeast,./data/numerical_only/balanced,0.601078167115903,0.85,0.7567567567567568,0.6756756756756757,0,0,0.6756756756756757,,0.8648648648648649,0.7567567567567568,0.6756756756756757,0,0,0.6756756756756757,,0.8648648648648649,0.7567567567567568,0.6756756756756757,0,0,0.6756756756756757,,0.8648648648648649,0.7567567567567567,0.6756756756756757,0,0,0.6756756756756757,,0.8648648648648649
yeast,./data/numerical_only/balanced,0.601078167115903,0.5,0.7837837837837838,0.6486486486486487,0,0,0.7027027027027027,,0.7297297297297297,0.7837837837837838,0.6486486486486487,0,0,0.7027027027027027,,0.7297297297297297,0.7837837837837838,0.6486486486486487,0,0,0.7027027027027027,,0.7297297297297297,0.7837837837837838,0.6486486486486487,0,0,0.7027027027027027,,0.7297297297297297
yeast,./data/numerical_only/balanced,0.601078167115903,0.73,0.7567567567567568,0.8108108108108109,0,0,0.6216216216216216,,0.7297297297297297,0.7567567567567568,0.8108108108108109,0,0,0.6216216216216216,,0.7297297297297297,0.7567567567567568,0.8108108108108109,0,0,0.6216216216216216,,0.7297297297297297,0.7567567567567567,0.8108108108108109,0,0,0.6216216216216216,,0.7297297297297297
yeast,./data/numerical_only/balanced,0.601078167115903,0.5,0.7837837837837838,0.8108108108108109,0,0,0.7297297297297297,,0.7837837837837838,0.7837837837837838,0.8108108108108109,0,0,0.7297297297297297,,0.7837837837837838,0.7837837837837838,0.8108108108108109,0,0,0.7297297297297297,,0.7837837837837838,0.7837837837837838,0.8108108108108109,0,0,0.7297297297297297,,0.7837837837837838
yeast,./data/numerical_only/balanced,0.601078167115903,0.42,0.6216216216216216,0.6756756756756757,0,0,0.4864864864864865,,0.43243243243243246,0.6216216216216216,0.6756756756756757,0,0,0.4864864864864865,,0.43243243243243246,0.6216216216216216,0.6756756756756757,0,0,0.4864864864864865,,0.43243243243243246,0.6216216216216216,0.6756756756756757,0,0,0.4864864864864865,,0.43243243243243246
yeast,./data/numerical_only/balanced,0.601078167115903,0.76,0.8108108108108109,0.6756756756756757,0,0,0.7297297297297297,,0.7567567567567568,0.8108108108108109,0.6756756756756757,0,0,0.7297297297297297,,0.7567567567567568,0.8108108108108109,0.6756756756756757,0,0,0.7297297297297297,,0.7567567567567568,0.8108108108108109,0.6756756756756757,0,0,0.7297297297297297,,0.7567567567567567
yeast,./data/numerical_only/balanced,0.601078167115903,0.74,0.918918918918919,0.6486486486486487,0,0,0.4864864864864865,,0.8648648648648649,0.918918918918919,0.6486486486486487,0,0,0.4864864864864865,,0.8648648648648649,0.918918918918919,0.6486486486486487,0,0,0.4864864864864865,,0.8648648648648649,0.918918918918919,0.6486486486486487,0,0,0.4864864864864865,,0.8648648648648649
yeast,./data/numerical_only/balanced,0.601078167115903,0.39,0.7297297297297297,0.4864864864864865,0,0,0.6756756756756757,,0.8378378378378378,0.7297297297297297,0.4864864864864865,0,0,0.6756756756756757,,0.8378378378378378,0.7297297297297297,0.4864864864864865,0,0,0.6756756756756757,,0.8378378378378378,0.7297297297297297,0.4864864864864865,0,0,0.6756756756756757,,0.8378378378378378
yeast,./data/numerical_only/balanced,0.601078167115903,0.54,0.7297297297297297,0.6216216216216216,0,0,0.8108108108108109,,0.8648648648648649,0.7297297297297297,0.6216216216216216,0,0,0.8108108108108109,,0.8648648648648649,0.7297297297297297,0.6216216216216216,0,0,0.8108108108108109,,0.8648648648648649,0.7297297297297297,0.6216216216216216,0,0,0.8108108108108109,,0.8648648648648649
yeast,./data/numerical_only/balanced,0.601078167115903,0.86,0.8108108108108109,0.7567567567567568,0,0,0.7567567567567568,,0.7567567567567568,0.8108108108108109,0.7567567567567568,0,0,0.7567567567567568,,0.7567567567567568,0.8108108108108109,0.7567567567567568,0,0,0.7567567567567568,,0.7567567567567568,0.8108108108108109,0.7567567567567567,0,0,0.7567567567567567,,0.7567567567567567
yeast,./data/numerical_only/balanced,0.601078167115903,0.4,0.7837837837837838,0.6756756756756757,0,0,0.5675675675675675,,0.6756756756756757,0.7837837837837838,0.6756756756756757,0,0,0.5675675675675675,,0.6756756756756757,0.7837837837837838,0.6756756756756757,0,0,0.5675675675675675,,0.6756756756756757,0.7837837837837838,0.6756756756756757,0,0,0.5675675675675675,,0.6756756756756757
yeast,./data/numerical_only/balanced,0.601078167115903,0.85,0.7027027027027027,0.7297297297297297,0,0,0.6486486486486487,,0.8378378378378378,0.7027027027027027,0.7297297297297297,0,0,0.6486486486486487,,0.8378378378378378,0.7027027027027027,0.7297297297297297,0,0,0.6486486486486487,,0.8378378378378378,0.7027027027027027,0.7297297297297297,0,0,0.6486486486486487,,0.8378378378378378
yeast,./data/numerical_only/balanced,0.601078167115903,0.43,0.6486486486486487,0.5945945945945946,0,0,0.5945945945945946,,0.6216216216216216,0.6486486486486487,0.5945945945945946,0,0,0.5945945945945946,,0.6216216216216216,0.6486486486486487,0.5945945945945946,0,0,0.5945945945945946,,0.6216216216216216,0.6486486486486487,0.5945945945945946,0,0,0.5945945945945946,,0.6216216216216216
yeast,./data/numerical_only/balanced,0.601078167115903,0.57,0.7027027027027027,0.5135135135135135,0,0,0.7297297297297297,,0.8108108108108109,0.7027027027027027,0.5135135135135135,0,0,0.7297297297297297,,0.8108108108108109,0.7027027027027027,0.5135135135135135,0,0,0.7297297297297297,,0.8108108108108109,0.7027027027027027,0.5135135135135135,0,0,0.7297297297297297,,0.8108108108108109
yeast,./data/numerical_only/balanced,0.601078167115903,0.75,0.8108108108108109,0.7027027027027027,0,0,0.8108108108108109,,0.972972972972973,0.8108108108108109,0.7027027027027027,0,0,0.8108108108108109,,0.972972972972973,0.8108108108108109,0.7027027027027027,0,0,0.8108108108108109,,0.972972972972973,0.8108108108108109,0.7027027027027027,0,0,0.8108108108108109,,0.972972972972973
yeast,./data/numerical_only/balanced,0.601078167115903,0.69,0.8108108108108109,0.6486486486486487,0,0,0.6756756756756757,,0.8648648648648649,0.8108108108108109,0.6486486486486487,0,0,0.6756756756756757,,0.8648648648648649,0.8108108108108109,0.6486486486486487,0,0,0.6756756756756757,,0.8648648648648649,0.8108108108108109,0.6486486486486487,0,0,0.6756756756756757,,0.8648648648648649
yeast,./data/numerical_only/balanced,0.601078167115903,0.46,0.7567567567567568,0.4864864864864865,0,0,0.8378378378378378,,0.8378378378378378,0.7567567567567568,0.4864864864864865,0,0,0.8378378378378378,,0.8378378378378378,0.7567567567567568,0.4864864864864865,0,0,0.8378378378378378,,0.8378378378378378,0.7567567567567567,0.4864864864864865,0,0,0.8378378378378378,,0.8378378378378378
yeast,./data/numerical_only/balanced,0.601078167115903,0.5,0.8108108108108109,0.6216216216216216,0,0,0.8108108108108109,,0.6756756756756757,0.8108108108108109,0.6216216216216216,0,0,0.8108108108108109,,0.6756756756756757,0.8108108108108109,0.6216216216216216,0,0,0.8108108108108109,,0.6756756756756757,0.8108108108108109,0.6216216216216216,0,0,0.8108108108108109,,0.6756756756756757
yeast,./data/numerical_only/balanced,0.601078167115903,0.75,0.8108108108108109,0.6216216216216216,0,0,0.6216216216216216,,0.7837837837837838,0.8108108108108109,0.6216216216216216,0,0,0.6216216216216216,,0.7837837837837838,0.8108108108108109,0.6216216216216216,0,0,0.6216216216216216,,0.7837837837837838,0.8108108108108109,0.6216216216216216,0,0,0.6216216216216216,,0.7837837837837838
yeast,./data/numerical_only/balanced,0.601078167115903,0.59,0.6756756756756757,0.4864864864864865,0,0,0.5945945945945946,,0.6216216216216216,0.6756756756756757,0.4864864864864865,0,0,0.5945945945945946,,0.6216216216216216,0.6756756756756757,0.4864864864864865,0,0,0.5945945945945946,,0.6216216216216216,0.6756756756756757,0.4864864864864865,0,0,0.5945945945945946,,0.6216216216216216
yeast,./data/numerical_only/balanced,0.601078167115903,0.27,0.8108108108108109,0.5675675675675675,0,0,0.6216216216216216,,0.6486486486486487,0.8108108108108109,0.5675675675675675,0,0,0.6216216216216216,,0.6486486486486487,0.8108108108108109,0.5675675675675675,0,0,0.6216216216216216,,0.6486486486486487,0.8108108108108109,0.5675675675675675,0,0,0.6216216216216216,,0.6486486486486487
